video_id,path,duration
71,/media/babouche-footwears-short.mp4,14
921,/root/bucket2/babouche-footwears-long.mp4,44
431,/root/bucket1/guanazolos-suburbanized-short.mp4,23
1925,/root/bucket4/guanazolos-suburbanized-long.mp4,30
1905,/media/remanences-croquignole-short.mp4,11
154,/media/remanences-croquignole-long.mp4,30
831,/media/triggering-lassitude-short.mp4,10
1490,/media/triggering-lassitude-long.mp4,37
671,/videos/2020-02-04/henges-thatness-short.mp4,8
1850,/root/bucket3/henges-thatness-long.mp4,57
1133,/root/bucket1/bigfoots-epispore-short.mp4,17
58,/videos/2020-02-01/bigfoots-epispore-long.mp4,38
498,/videos/2020-02-02/forlana-demivolte-short.mp4,19
26,/root/bucket5/forlana-demivolte-long.mp4,39
477,/videos/2020-02-04/cystitides-protoxids-short.mp4,29
929,/root/bucket5/cystitides-protoxids-long.mp4,42
1493,/videos/2020-02-03/employing-batsman-short.mp4,30
1499,/root/bucket1/employing-batsman-long.mp4,54
612,/videos/2020-02-04/sesquiplicate-canalizations-short.mp4,28
380,/root/bucket5/sesquiplicate-canalizations-long.mp4,41
952,/videos/2020-02-04/midsts-ambulatorily-short.mp4,8
859,/media/midsts-ambulatorily-long.mp4,37
1757,/root/bucket4/bellocked-adorably-short.mp4,14
373,/root/bucket2/bellocked-adorably-long.mp4,57
1960,/videos/2020-02-01/aviatrixes-unheededly-short.mp4,10
272,/videos/2020-02-04/aviatrixes-unheededly-long.mp4,41
1503,/videos/2020-02-04/ridglings-windsock-short.mp4,12
720,/media/ridglings-windsock-long.mp4,47
963,/videos/2020-02-01/treponemal-reseau-short.mp4,24
170,/videos/2020-02-02/treponemal-reseau-long.mp4,33
1031,/root/bucket5/postvasectomy-lubrical-short.mp4,21
1584,/videos/2020-02-01/postvasectomy-lubrical-long.mp4,56
1987,/root/bucket2/manatu-semillon-short.mp4,7
1357,/videos/2020-02-02/manatu-semillon-long.mp4,26
1975,/root/bucket5/checkroom-graffiting-short.mp4,21
1831,/root/bucket5/checkroom-graffiting-long.mp4,48
174,/root/bucket1/weisenheimer-paronymic-short.mp4,23
192,/root/bucket5/weisenheimer-paronymic-long.mp4,54
554,/root/bucket3/greenbackism-wheelbarrowing-short.mp4,5
1242,/media/greenbackism-wheelbarrowing-long.mp4,49
1451,/media/moldier-subtilizations-short.mp4,27
319,/root/bucket3/moldier-subtilizations-long.mp4,51
856,/videos/2020-02-01/refutal-heterocyclics-short.mp4,29
312,/videos/2020-02-03/refutal-heterocyclics-long.mp4,39
1006,/videos/2020-02-04/nonreproductive-ravines-short.mp4,13
1202,/media/nonreproductive-ravines-long.mp4,52
230,/root/bucket5/applies-aerobic-short.mp4,21
1419,/root/bucket4/applies-aerobic-long.mp4,56
650,/root/bucket2/semitone-nonmobile-short.mp4,14
1302,/root/bucket4/semitone-nonmobile-long.mp4,40
750,/root/bucket1/ecstasising-zootechnical-short.mp4,6
306,/root/bucket1/ecstasising-zootechnical-long.mp4,42
281,/root/bucket4/tabu-lunchrooms-short.mp4,15
1195,/videos/2020-02-01/tabu-lunchrooms-long.mp4,51
20,/root/bucket1/county-postpuberty-short.mp4,22
1791,/media/county-postpuberty-long.mp4,42
1492,/root/bucket1/knelled-hamada-short.mp4,24
846,/videos/2020-02-03/knelled-hamada-long.mp4,27
1577,/root/bucket4/pyloruses-retested-short.mp4,20
1177,/videos/2020-02-03/pyloruses-retested-long.mp4,48
1974,/videos/2020-02-02/spumone-mistrusting-short.mp4,11
1659,/root/bucket4/spumone-mistrusting-long.mp4,30
1832,/videos/2020-02-04/accorders-rockery-short.mp4,27
940,/root/bucket2/accorders-rockery-long.mp4,51
1814,/videos/2020-02-01/demodulator-justers-short.mp4,7
1962,/root/bucket1/demodulator-justers-long.mp4,38
49,/root/bucket5/brawer-utterableness-short.mp4,25
1856,/root/bucket1/brawer-utterableness-long.mp4,28
1012,/videos/2020-02-03/effortlessnesses-deaminizing-short.mp4,12
1483,/root/bucket2/effortlessnesses-deaminizing-long.mp4,50
1826,/videos/2020-02-04/qins-outquotes-short.mp4,23
473,/videos/2020-02-03/qins-outquotes-long.mp4,30
37,/root/bucket4/miniaturizes-beacon-short.mp4,21
336,/videos/2020-02-04/miniaturizes-beacon-long.mp4,44
993,/media/lumme-nonconducting-short.mp4,29
133,/videos/2020-02-01/lumme-nonconducting-long.mp4,33
245,/root/bucket3/patrialize-seedless-short.mp4,18
1308,/root/bucket1/patrialize-seedless-long.mp4,45
1398,/root/bucket2/medick-resocialised-short.mp4,18
1112,/root/bucket3/medick-resocialised-long.mp4,52
1222,/videos/2020-02-02/hypocist-chouse-short.mp4,13
1439,/root/bucket4/hypocist-chouse-long.mp4,40
81,/videos/2020-02-02/singers-loerie-short.mp4,10
1514,/videos/2020-02-02/singers-loerie-long.mp4,53
1041,/videos/2020-02-03/constructure-metaplastic-short.mp4,7
1981,/videos/2020-02-03/constructure-metaplastic-long.mp4,38
698,/root/bucket2/subtilizer-brughs-short.mp4,21
1936,/videos/2020-02-03/subtilizer-brughs-long.mp4,50
752,/videos/2020-02-04/bilbo-cachinnates-short.mp4,22
1743,/root/bucket3/bilbo-cachinnates-long.mp4,36
646,/videos/2020-02-01/reuttering-shadowcastings-short.mp4,5
1070,/videos/2020-02-03/reuttering-shadowcastings-long.mp4,33
1050,/root/bucket1/latte-passados-short.mp4,27
1599,/videos/2020-02-03/latte-passados-long.mp4,51
1887,/media/dimethyltryptamines-monotone-short.mp4,27
1327,/root/bucket5/dimethyltryptamines-monotone-long.mp4,28
1593,/root/bucket3/ohm-snogs-short.mp4,8
1796,/media/ohm-snogs-long.mp4,55
1565,/media/branded-surefootedly-short.mp4,27
1807,/videos/2020-02-02/branded-surefootedly-long.mp4,30
1793,/root/bucket3/subspecialists-carnalizing-short.mp4,24
490,/root/bucket3/subspecialists-carnalizing-long.mp4,35
16,/root/bucket1/unilinear-villagers-short.mp4,9
1818,/videos/2020-02-04/unilinear-villagers-long.mp4,46
43,/videos/2020-02-03/resaws-seraphins-short.mp4,13
1836,/videos/2020-02-01/resaws-seraphins-long.mp4,32
521,/root/bucket5/indew-sultana-short.mp4,17
123,/videos/2020-02-01/indew-sultana-long.mp4,35
104,/videos/2020-02-04/boshboks-decarburize-short.mp4,8
1865,/root/bucket4/boshboks-decarburize-long.mp4,49
842,/root/bucket4/saltness-savates-short.mp4,30
1702,/root/bucket4/saltness-savates-long.mp4,57
175,/videos/2020-02-02/homologation-boyfriend-short.mp4,19
878,/media/homologation-boyfriend-long.mp4,28
814,/root/bucket4/hardly-pingler-short.mp4,25
892,/videos/2020-02-02/hardly-pingler-long.mp4,26
222,/root/bucket4/familiarisers-incurved-short.mp4,14
990,/media/familiarisers-incurved-long.mp4,28
633,/root/bucket2/unequalled-colleger-short.mp4,13
1781,/videos/2020-02-03/unequalled-colleger-long.mp4,35
1293,/videos/2020-02-02/dimerise-bawls-short.mp4,24
1943,/media/dimerise-bawls-long.mp4,46
1230,/videos/2020-02-02/cariousnesses-superqualities-short.mp4,10
325,/videos/2020-02-03/cariousnesses-superqualities-long.mp4,43
1685,/videos/2020-02-03/overcloying-beadiest-short.mp4,30
996,/root/bucket2/overcloying-beadiest-long.mp4,29
493,/root/bucket3/verifying-galabieh-short.mp4,19
890,/videos/2020-02-02/verifying-galabieh-long.mp4,46
1361,/root/bucket1/associabilities-impenetrated-short.mp4,6
1760,/root/bucket2/associabilities-impenetrated-long.mp4,37
1898,/root/bucket2/fixities-madtom-short.mp4,23
561,/root/bucket3/fixities-madtom-long.mp4,51
107,/videos/2020-02-02/basidiospores-flutinas-short.mp4,14
1450,/root/bucket3/basidiospores-flutinas-long.mp4,29
539,/videos/2020-02-01/emfs-swoffer-short.mp4,30
841,/root/bucket4/emfs-swoffer-long.mp4,32
1274,/root/bucket5/beccaficos-politenesses-short.mp4,11
168,/root/bucket4/beccaficos-politenesses-long.mp4,28
714,/videos/2020-02-04/inburning-microbarographs-short.mp4,30
1243,/root/bucket2/inburning-microbarographs-long.mp4,41
223,/root/bucket5/obtends-bejeweling-short.mp4,28
815,/root/bucket2/obtends-bejeweling-long.mp4,49
1387,/root/bucket5/doobries-spriteliest-short.mp4,6
1906,/videos/2020-02-04/doobries-spriteliest-long.mp4,50
218,/videos/2020-02-03/catamenia-forebodingness-short.mp4,23
129,/root/bucket1/catamenia-forebodingness-long.mp4,34
745,/root/bucket2/scaremonger-epizoite-short.mp4,9
1485,/videos/2020-02-01/scaremonger-epizoite-long.mp4,34
112,/videos/2020-02-02/neuroplasm-scalloping-short.mp4,25
378,/root/bucket4/neuroplasm-scalloping-long.mp4,43
628,/root/bucket5/abdicated-midbrain-short.mp4,14
1183,/root/bucket5/abdicated-midbrain-long.mp4,58
27,/videos/2020-02-01/propylaeum-consulters-short.mp4,5
1718,/videos/2020-02-02/propylaeum-consulters-long.mp4,48
802,/root/bucket4/bard-kottaboses-short.mp4,23
1480,/videos/2020-02-02/bard-kottaboses-long.mp4,49
735,/root/bucket4/unwomans-streptothricin-short.mp4,5
1574,/videos/2020-02-01/unwomans-streptothricin-long.mp4,25
641,/root/bucket1/langouste-scourged-short.mp4,11
1266,/videos/2020-02-01/langouste-scourged-long.mp4,42
428,/root/bucket5/jambee-tee-short.mp4,17
1122,/root/bucket3/jambee-tee-long.mp4,46
1063,/media/roughcast-untrueness-short.mp4,18
575,/root/bucket5/roughcast-untrueness-long.mp4,25
396,/videos/2020-02-01/musicotherapies-decretive-short.mp4,20
1713,/root/bucket1/musicotherapies-decretive-long.mp4,42
1618,/media/dilutees-spicate-short.mp4,11
377,/root/bucket1/dilutees-spicate-long.mp4,56
1961,/videos/2020-02-02/mooly-hitchhikers-short.mp4,11
1185,/root/bucket1/mooly-hitchhikers-long.mp4,51
1000,/videos/2020-02-04/whitewashed-oversteer-short.mp4,26
241,/videos/2020-02-01/whitewashed-oversteer-long.mp4,40
789,/root/bucket3/illegible-viameter-short.mp4,28
1029,/root/bucket5/illegible-viameter-long.mp4,57
1275,/media/secularizers-ophiomorph-short.mp4,8
308,/root/bucket5/secularizers-ophiomorph-long.mp4,58
1278,/root/bucket1/amooving-colotomy-short.mp4,6
1209,/videos/2020-02-04/amooving-colotomy-long.mp4,56
246,/videos/2020-02-04/cerium-multicentric-short.mp4,24
1904,/videos/2020-02-01/cerium-multicentric-long.mp4,29
1015,/root/bucket3/slipnooses-hissers-short.mp4,30
550,/root/bucket5/slipnooses-hissers-long.mp4,60
288,/videos/2020-02-03/chymes-polytonality-short.mp4,6
1135,/videos/2020-02-03/chymes-polytonality-long.mp4,57
693,/root/bucket4/maunds-counterdemonstrates-short.mp4,26
939,/videos/2020-02-03/maunds-counterdemonstrates-long.mp4,38
1913,/root/bucket2/amphioxuses-stipuled-short.mp4,11
1669,/root/bucket2/amphioxuses-stipuled-long.mp4,25
1647,/videos/2020-02-01/gastrotrich-plumpiest-short.mp4,14
1030,/root/bucket4/gastrotrich-plumpiest-long.mp4,32
1311,/root/bucket1/interplead-mythomaniac-short.mp4,11
1152,/videos/2020-02-04/interplead-mythomaniac-long.mp4,54
1471,/media/perscrutations-kenosises-short.mp4,19
1102,/root/bucket4/perscrutations-kenosises-long.mp4,29
1459,/root/bucket2/deglaciated-multihued-short.mp4,28
1705,/videos/2020-02-03/deglaciated-multihued-long.mp4,46
1771,/root/bucket1/outdoers-imposthumated-short.mp4,27
270,/root/bucket3/outdoers-imposthumated-long.mp4,31
778,/media/moistened-resolutes-short.mp4,26
304,/root/bucket1/moistened-resolutes-long.mp4,31
1121,/root/bucket2/incommutability-chromed-short.mp4,18
537,/root/bucket3/incommutability-chromed-long.mp4,28
424,/root/bucket5/cytoskeletons-includes-short.mp4,8
708,/videos/2020-02-04/cytoskeletons-includes-long.mp4,26
1663,/root/bucket2/quillaja-receptivity-short.mp4,10
1790,/root/bucket2/quillaja-receptivity-long.mp4,30
787,/videos/2020-02-04/gliffings-superb-short.mp4,18
1190,/root/bucket1/gliffings-superb-long.mp4,25
1197,/root/bucket2/birdhouses-precisians-short.mp4,30
1951,/videos/2020-02-03/birdhouses-precisians-long.mp4,48
1448,/root/bucket5/socializes-organologies-short.mp4,25
645,/root/bucket4/socializes-organologies-long.mp4,29
1214,/videos/2020-02-03/vagrancies-badinaged-short.mp4,28
1040,/root/bucket5/vagrancies-badinaged-long.mp4,54
870,/root/bucket5/marriers-stalks-short.mp4,26
835,/videos/2020-02-02/marriers-stalks-long.mp4,43
400,/root/bucket3/ecoterrorism-doggedness-short.mp4,7
1789,/root/bucket5/ecoterrorism-doggedness-long.mp4,27
313,/videos/2020-02-02/clypeiform-unclassifiable-short.mp4,6
1956,/root/bucket1/clypeiform-unclassifiable-long.mp4,52
464,/videos/2020-02-01/pheon-frequences-short.mp4,9
1602,/videos/2020-02-02/pheon-frequences-long.mp4,56
1340,/videos/2020-02-04/scorper-rared-short.mp4,7
722,/root/bucket1/scorper-rared-long.mp4,28
1205,/root/bucket3/vulcanologists-forthcome-short.mp4,24
177,/videos/2020-02-02/vulcanologists-forthcome-long.mp4,33
1254,/root/bucket4/importable-landgrab-short.mp4,29
916,/media/importable-landgrab-long.mp4,30
1170,/media/aubergine-tusking-short.mp4,16
1019,/root/bucket1/aubergine-tusking-long.mp4,38
973,/videos/2020-02-04/turaco-mentorings-short.mp4,21
368,/media/turaco-mentorings-long.mp4,50
635,/root/bucket1/befriender-predigestion-short.mp4,25
897,/root/bucket4/befriender-predigestion-long.mp4,32
934,/videos/2020-02-04/extensionalism-greenmailer-short.mp4,5
1804,/root/bucket3/extensionalism-greenmailer-long.mp4,43
212,/videos/2020-02-04/achlorhydria-charlotte-short.mp4,14
1440,/videos/2020-02-01/achlorhydria-charlotte-long.mp4,50
108,/videos/2020-02-03/hikoiing-parasitologist-short.mp4,23
1537,/videos/2020-02-02/hikoiing-parasitologist-long.mp4,30
1089,/videos/2020-02-01/stigmatiser-preplaces-short.mp4,11
290,/videos/2020-02-01/stigmatiser-preplaces-long.mp4,41
1870,/root/bucket3/pillorise-deciphering-short.mp4,9
1161,/root/bucket5/pillorise-deciphering-long.mp4,31
634,/root/bucket1/glutenins-predominant-short.mp4,13
256,/videos/2020-02-03/glutenins-predominant-long.mp4,40
1488,/videos/2020-02-01/whiplashes-intermediators-short.mp4,9
1528,/root/bucket3/whiplashes-intermediators-long.mp4,53
1059,/videos/2020-02-02/scorers-trousseau-short.mp4,11
1971,/videos/2020-02-01/scorers-trousseau-long.mp4,38
412,/root/bucket4/urson-repulser-short.mp4,14
503,/root/bucket2/urson-repulser-long.mp4,37
1894,/videos/2020-02-02/pertinency-strontia-short.mp4,28
716,/videos/2020-02-01/pertinency-strontia-long.mp4,58
76,/videos/2020-02-01/stance-unsparred-short.mp4,21
1748,/videos/2020-02-02/stance-unsparred-long.mp4,27
1457,/root/bucket2/underkeeper-condors-short.mp4,14
791,/root/bucket5/underkeeper-condors-long.mp4,53
1678,/videos/2020-02-02/halfwitted-steganographs-short.mp4,30
1676,/root/bucket4/halfwitted-steganographs-long.mp4,37
1998,/media/sironizing-begnaw-short.mp4,10
1704,/media/sironizing-begnaw-long.mp4,33
273,/root/bucket4/escortage-postliminious-short.mp4,28
1182,/videos/2020-02-01/escortage-postliminious-long.mp4,55
1464,/root/bucket2/dissemination-upwardness-short.mp4,7
1191,/root/bucket3/dissemination-upwardness-long.mp4,32
1389,/root/bucket3/manjack-intenerates-short.mp4,8
13,/root/bucket5/manjack-intenerates-long.mp4,52
1611,/videos/2020-02-02/routed-momzers-short.mp4,16
1739,/videos/2020-02-01/routed-momzers-long.mp4,56
1963,/videos/2020-02-04/minutely-nostoc-short.mp4,26
875,/videos/2020-02-01/minutely-nostoc-long.mp4,50
1524,/root/bucket2/veneer-rekeyboarding-short.mp4,23
596,/media/veneer-rekeyboarding-long.mp4,49
1380,/media/hoodia-sociopaths-short.mp4,25
311,/videos/2020-02-02/hoodia-sociopaths-long.mp4,51
1167,/videos/2020-02-02/coxal-trammel-short.mp4,20
946,/videos/2020-02-04/coxal-trammel-long.mp4,48
1216,/videos/2020-02-04/skeining-spellings-short.mp4,11
1405,/root/bucket3/skeining-spellings-long.mp4,29
1468,/root/bucket5/boobyish-entombed-short.mp4,22
55,/root/bucket3/boobyish-entombed-long.mp4,36
506,/videos/2020-02-04/outmantles-invertor-short.mp4,9
138,/videos/2020-02-01/outmantles-invertor-long.mp4,27
862,/root/bucket3/beastly-clitella-short.mp4,27
1475,/root/bucket4/beastly-clitella-long.mp4,31
1151,/root/bucket1/pelorias-madrepore-short.mp4,16
593,/videos/2020-02-01/pelorias-madrepore-long.mp4,52
258,/media/tirednesses-adjoin-short.mp4,6
398,/root/bucket3/tirednesses-adjoin-long.mp4,33
190,/videos/2020-02-02/squalors-audiograph-short.mp4,11
685,/videos/2020-02-04/squalors-audiograph-long.mp4,36
1901,/media/operagoers-banderilleros-short.mp4,5
1352,/root/bucket1/operagoers-banderilleros-long.mp4,59
61,/videos/2020-02-03/corybant-kipp-short.mp4,29
505,/media/corybant-kipp-long.mp4,26
905,/videos/2020-02-01/oiks-expectedness-short.mp4,7
452,/root/bucket1/oiks-expectedness-long.mp4,54
1665,/root/bucket3/overbearing-cadie-short.mp4,8
1674,/root/bucket3/overbearing-cadie-long.mp4,34
619,/videos/2020-02-03/footered-vespertinal-short.mp4,8
1765,/root/bucket1/footered-vespertinal-long.mp4,50
643,/videos/2020-02-03/otiosities-benzols-short.mp4,5
1500,/root/bucket5/otiosities-benzols-long.mp4,48
1709,/root/bucket1/lumpinesses-pursing-short.mp4,11
429,/root/bucket3/lumpinesses-pursing-long.mp4,48
666,/videos/2020-02-03/subatoms-tweezed-short.mp4,19
432,/root/bucket3/subatoms-tweezed-long.mp4,58
318,/videos/2020-02-02/caravaneer-trevisses-short.mp4,12
1158,/videos/2020-02-02/caravaneer-trevisses-long.mp4,53
515,/root/bucket5/uranite-apolipoprotein-short.mp4,12
1313,/root/bucket1/uranite-apolipoprotein-long.mp4,46
1624,/media/boozing-mispenned-short.mp4,8
680,/videos/2020-02-03/boozing-mispenned-long.mp4,55
995,/media/linocuts-phlebosclerosis-short.mp4,22
1691,/videos/2020-02-02/linocuts-phlebosclerosis-long.mp4,44
316,/videos/2020-02-04/brik-skeptically-short.mp4,6
17,/root/bucket3/brik-skeptically-long.mp4,52
1827,/root/bucket1/glueball-tache-short.mp4,21
1236,/videos/2020-02-02/glueball-tache-long.mp4,44
1948,/root/bucket1/missionisations-hypercharging-short.mp4,11
1777,/videos/2020-02-01/missionisations-hypercharging-long.mp4,46
1109,/root/bucket5/exploited-conkers-short.mp4,29
326,/root/bucket3/exploited-conkers-long.mp4,60
1129,/root/bucket5/influential-screensaver-short.mp4,9
1909,/media/influential-screensaver-long.mp4,36
1155,/root/bucket4/asquat-waybreads-short.mp4,24
1630,/media/asquat-waybreads-long.mp4,53
340,/root/bucket2/antefixes-creation-short.mp4,7
1641,/videos/2020-02-01/antefixes-creation-long.mp4,37
1144,/media/bankrollers-orientalized-short.mp4,20
408,/root/bucket1/bankrollers-orientalized-long.mp4,55
7,/videos/2020-02-01/sensationalism-outblessing-short.mp4,12
178,/root/bucket3/sensationalism-outblessing-long.mp4,25
1247,/videos/2020-02-04/bodkins-belace-short.mp4,10
166,/videos/2020-02-01/bodkins-belace-long.mp4,36
420,/videos/2020-02-01/manchineel-yellings-short.mp4,10
1330,/media/manchineel-yellings-long.mp4,30
1443,/videos/2020-02-01/unperches-lameds-short.mp4,30
382,/media/unperches-lameds-long.mp4,25
151,/media/misstruck-torturously-short.mp4,24
1431,/videos/2020-02-01/misstruck-torturously-long.mp4,60
333,/root/bucket3/spinous-objectifying-short.mp4,8
1391,/videos/2020-02-03/spinous-objectifying-long.mp4,40
29,/videos/2020-02-04/outbegs-hardbeams-short.mp4,18
1610,/videos/2020-02-04/outbegs-hardbeams-long.mp4,49
203,/videos/2020-02-03/snifting-synchronical-short.mp4,12
139,/root/bucket4/snifting-synchronical-long.mp4,51
1979,/videos/2020-02-04/rheumic-tiresomenesses-short.mp4,15
1414,/root/bucket2/rheumic-tiresomenesses-long.mp4,51
1846,/root/bucket4/mattoids-coryluses-short.mp4,10
1823,/root/bucket1/mattoids-coryluses-long.mp4,43
587,/videos/2020-02-02/leaflessnesses-exacts-short.mp4,6
1486,/videos/2020-02-03/leaflessnesses-exacts-long.mp4,51
1533,/root/bucket3/chemoautotroph-benignantly-short.mp4,14
1970,/root/bucket5/chemoautotroph-benignantly-long.mp4,46
180,/root/bucket3/postorbital-magnanimity-short.mp4,11
1299,/root/bucket2/postorbital-magnanimity-long.mp4,59
1184,/media/entrailing-covalently-short.mp4,13
1246,/root/bucket5/entrailing-covalently-long.mp4,58
216,/root/bucket2/experience-goulashes-short.mp4,30
970,/videos/2020-02-04/experience-goulashes-long.mp4,47
1095,/root/bucket5/clartier-halutzim-short.mp4,20
1326,/root/bucket4/clartier-halutzim-long.mp4,45
1631,/root/bucket4/subbranches-spatially-short.mp4,19
1899,/root/bucket3/subbranches-spatially-long.mp4,53
957,/root/bucket2/desexualizations-porchettas-short.mp4,12
482,/root/bucket4/desexualizations-porchettas-long.mp4,48
1621,/root/bucket4/sangar-disintricates-short.mp4,22
1540,/media/sangar-disintricates-long.mp4,41
1938,/videos/2020-02-03/centrefolds-churr-short.mp4,29
1098,/root/bucket1/centrefolds-churr-long.mp4,56
40,/root/bucket4/hapuku-directedness-short.mp4,10
1,/root/bucket1/hapuku-directedness-long.mp4,60
60,/root/bucket1/grievingly-homilists-short.mp4,27
1639,/videos/2020-02-03/grievingly-homilists-long.mp4,51
1054,/videos/2020-02-01/numbers-routers-short.mp4,7
1517,/root/bucket1/numbers-routers-long.mp4,32
39,/root/bucket2/tressours-pickin-short.mp4,24
1645,/root/bucket3/tressours-pickin-long.mp4,41
942,/root/bucket3/lepidopterists-dipshits-short.mp4,27
404,/root/bucket5/lepidopterists-dipshits-long.mp4,49
1873,/root/bucket5/occasioners-gaspereaus-short.mp4,17
1761,/root/bucket3/occasioners-gaspereaus-long.mp4,26
932,/root/bucket1/zhomo-hawkishly-short.mp4,21
1118,/videos/2020-02-01/zhomo-hawkishly-long.mp4,60
328,/root/bucket1/ignitibilities-agatized-short.mp4,17
975,/media/ignitibilities-agatized-long.mp4,29
1879,/videos/2020-02-02/dystocia-decelerators-short.mp4,12
1677,/videos/2020-02-01/dystocia-decelerators-long.mp4,52
48,/videos/2020-02-02/sectarian-unnilquadiums-short.mp4,17
825,/root/bucket2/sectarian-unnilquadiums-long.mp4,44
1542,/videos/2020-02-04/parrs-silviculturally-short.mp4,10
252,/videos/2020-02-03/parrs-silviculturally-long.mp4,40
347,/videos/2020-02-02/blotchiest-fatalist-short.mp4,19
1746,/videos/2020-02-01/blotchiest-fatalist-long.mp4,34
75,/root/bucket2/braza-orramen-short.mp4,27
1862,/root/bucket4/braza-orramen-long.mp4,41
30,/videos/2020-02-02/calathi-pend-short.mp4,12
131,/videos/2020-02-02/calathi-pend-long.mp4,58
339,/media/sinologist-weathercaster-short.mp4,24
1782,/videos/2020-02-02/sinologist-weathercaster-long.mp4,44
767,/root/bucket2/brigalows-banditry-short.mp4,26
840,/videos/2020-02-01/brigalows-banditry-long.mp4,35
1953,/root/bucket2/vermiculated-glitterier-short.mp4,6
563,/videos/2020-02-04/vermiculated-glitterier-long.mp4,43
725,/root/bucket1/maggs-docksides-short.mp4,30
448,/root/bucket5/maggs-docksides-long.mp4,37
1478,/videos/2020-02-03/incumberingly-teapoys-short.mp4,17
1356,/videos/2020-02-02/incumberingly-teapoys-long.mp4,25
1509,/videos/2020-02-03/communitaires-enchasers-short.mp4,28
1285,/root/bucket5/communitaires-enchasers-long.mp4,26
1276,/videos/2020-02-04/apyrexia-corrigibilities-short.mp4,16
1232,/root/bucket5/apyrexia-corrigibilities-long.mp4,31
1332,/media/outpupils-windsuckers-short.mp4,25
1512,/videos/2020-02-01/outpupils-windsuckers-long.mp4,26
987,/videos/2020-02-02/dueled-antibioses-short.mp4,8
470,/videos/2020-02-04/dueled-antibioses-long.mp4,57
823,/root/bucket5/windborne-disgowned-short.mp4,20
443,/root/bucket1/windborne-disgowned-long.mp4,26
1038,/root/bucket4/lonelier-disagreeables-short.mp4,20
623,/root/bucket5/lonelier-disagreeables-long.mp4,60
900,/videos/2020-02-03/salacious-outreigning-short.mp4,25
605,/media/salacious-outreigning-long.mp4,39
263,/root/bucket4/villose-puftaloons-short.mp4,26
100,/root/bucket3/villose-puftaloons-long.mp4,43
1300,/root/bucket2/gyrations-welshed-short.mp4,29
1945,/root/bucket3/gyrations-welshed-long.mp4,56
1078,/root/bucket4/interdependently-dollarfishes-short.mp4,9
1933,/root/bucket5/interdependently-dollarfishes-long.mp4,51
1706,/root/bucket2/aphelandras-diazomethanes-short.mp4,14
589,/root/bucket4/aphelandras-diazomethanes-long.mp4,60
1902,/root/bucket1/vulgarisers-reflags-short.mp4,10
1911,/root/bucket1/vulgarisers-reflags-long.mp4,42
350,/videos/2020-02-04/vesiculating-interconnexion-short.mp4,22
1043,/videos/2020-02-03/vesiculating-interconnexion-long.mp4,28
1548,/videos/2020-02-03/unthreading-restuffed-short.mp4,9
769,/root/bucket5/unthreading-restuffed-long.mp4,41
775,/videos/2020-02-03/sparteries-merchantable-short.mp4,15
678,/videos/2020-02-04/sparteries-merchantable-long.mp4,29
369,/root/bucket2/disgorge-subsampled-short.mp4,9
1876,/videos/2020-02-03/disgorge-subsampled-long.mp4,58
1805,/root/bucket4/gamboling-careers-short.mp4,25
381,/root/bucket3/gamboling-careers-long.mp4,29
755,/root/bucket1/nonaddictive-mutinously-short.mp4,26
697,/videos/2020-02-03/nonaddictive-mutinously-long.mp4,57
1272,/videos/2020-02-02/plussing-isomere-short.mp4,9
948,/media/plussing-isomere-long.mp4,56
1507,/videos/2020-02-02/sloughy-acquisitive-short.mp4,24
674,/videos/2020-02-01/sloughy-acquisitive-long.mp4,47
1545,/root/bucket1/deadlocking-misdividing-short.mp4,6
46,/videos/2020-02-02/deadlocking-misdividing-long.mp4,43
1359,/videos/2020-02-01/overheat-hetaerismic-short.mp4,21
446,/root/bucket2/overheat-hetaerismic-long.mp4,31
624,/root/bucket2/gorilla-vicugnas-short.mp4,27
668,/videos/2020-02-01/gorilla-vicugnas-long.mp4,46
301,/videos/2020-02-04/bedights-amebiasis-short.mp4,21
1530,/root/bucket4/bedights-amebiasis-long.mp4,55
568,/videos/2020-02-02/signeurie-cotemporary-short.mp4,26
115,/videos/2020-02-03/signeurie-cotemporary-long.mp4,31
1377,/root/bucket5/hydroponically-marbling-short.mp4,19
1910,/media/hydroponically-marbling-long.mp4,42
1165,/videos/2020-02-03/binnacle-savablenesses-short.mp4,17
944,/media/binnacle-savablenesses-long.mp4,41
1973,/videos/2020-02-03/loggish-beelining-short.mp4,22
1400,/root/bucket5/loggish-beelining-long.mp4,40
780,/videos/2020-02-03/mimmest-baldmoneys-short.mp4,10
1305,/media/mimmest-baldmoneys-long.mp4,42
1991,/videos/2020-02-04/deportees-deliberates-short.mp4,20
851,/root/bucket3/deportees-deliberates-long.mp4,60
1286,/root/bucket5/hinges-caffeinic-short.mp4,10
1394,/root/bucket4/hinges-caffeinic-long.mp4,58
701,/root/bucket2/momzer-eloigns-short.mp4,19
649,/root/bucket1/momzer-eloigns-long.mp4,31
338,/videos/2020-02-04/bluishness-subsequences-short.mp4,27
765,/videos/2020-02-01/bluishness-subsequences-long.mp4,42
204,/media/shoder-muddleheadedly-short.mp4,15
676,/root/bucket4/shoder-muddleheadedly-long.mp4,36
419,/media/citrinin-niobites-short.mp4,25
1690,/media/citrinin-niobites-long.mp4,36
124,/root/bucket1/regulus-idealiser-short.mp4,21
384,/videos/2020-02-04/regulus-idealiser-long.mp4,55
